아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),초미세먼지(PM25),월,시간대
0.0025,0.42,0.0505,0.0152,15.0,6,11
0.0023,0.39,0.0619,0.0123,11.0,6,12
0.0023,0.39,0.077,0.0105,12.0,6,13
0.0023,0.43,0.0837,0.0145999999999999,17.0,6,14
0.0022,0.41,0.0861,0.0138999999999999,13.0,6,15
0.0022,0.39,0.0772,0.0135999999999999,19.0,6,16
0.0023,0.4,0.0771,0.0169,15.0,6,17
0.0024,0.39,0.0635,0.016,10.0,6,18
0.0025,0.37,0.0531,0.0133,9.0,6,19
0.0032,0.38,0.0436,0.016,10.0,6,20
0.0026,0.37,0.0393,0.0148,11.0,6,21
0.0027,0.36,0.0354,0.0142,12.0,6,22
0.0027999999999999,0.36,0.0319,0.0144,9.0,6,23
0.0026,0.37,0.0301999999999999,0.0132,8.0,6,0
0.0023,0.4,0.027,0.0147,10.0,6,1
0.0022,0.39,0.0275,0.0124,12.0,6,2
0.0022,0.43,0.0178,0.0196,10.0,6,3
0.0021,0.46,0.0118,0.0236,11.0,6,4
0.0022,0.42,0.016,0.0176,10.0,6,5
0.0022,0.43,0.0134,0.0204,10.0,6,6
0.0022,0.45,0.012,0.0233,13.0,6,7
0.0024,0.46,0.015,0.0246,12.0,6,8
0.0025,0.47,0.0201,0.0259,9.0,6,9
0.0025,0.44,0.0327,0.0225,16.0,6,10
0.0025,0.42,0.0469,0.0192,15.0,6,11
0.0025,0.4,0.0637,0.0148,12.0,6,12
0.0025,0.4,0.075,0.011,15.0,6,13
0.0025,0.42,0.0833,0.0147,12.0,6,14
0.0026,0.44,0.0925,0.0172,19.0,6,15
0.0025,0.43,0.088,0.0166,23.0,6,16
0.0022,0.39,0.0744,0.0145999999999999,15.0,6,17
0.0022,0.41,0.0761,0.0166,11.0,6,18
0.0022,0.43,0.0754,0.021,15.0,6,19
0.0022,0.4,0.0684,0.0173,14.0,6,20
0.003,0.47,0.0687,0.0232,22.0,6,21
0.0036,0.51,0.0699,0.0238,27.0,6,22
0.0032,0.48,0.0672,0.0199,24.0,6,23
0.003,0.49,0.0618,0.0186,28.0,6,0
0.0025,0.55,0.0382,0.0269,27.0,6,1
0.0025,0.51,0.054,0.0174,29.0,6,2
0.0024,0.52,0.0478,0.0188,26.0,6,3
0.0023,0.52,0.0414,0.0206,25.0,6,4
0.0023,0.52,0.0321,0.0266,26.0,6,5
0.0022,0.48,0.0326,0.02,21.0,6,6
0.0022,0.5,0.0286,0.0235,27.0,6,7
0.0022,0.49,0.0404,0.0204,24.0,6,8
0.0024,0.51,0.0487,0.0246,27.0,6,9
0.0027999999999999,0.5,0.0651,0.021,21.0,6,10
0.0027999999999999,0.46,0.0796,0.0141,18.0,6,11
0.0027,0.47,0.0949,0.0135,21.0,6,12
0.0026,0.47,0.1042,0.0157,23.0,6,13
0.0027,0.45,0.1088,0.0173,24.0,6,14
0.0027,0.45,0.1237,0.0166,27.0,6,15
0.0029,0.45,0.1124,0.0181,26.0,6,16
0.003,0.43,0.1091,0.0155,27.0,6,17
0.0034,0.44,0.0946,0.0195,27.0,6,18
0.0033,0.42,0.078,0.0198,22.0,6,19
0.0027999999999999,0.42,0.0731,0.0191,21.0,6,20
0.0025,0.42,0.0626,0.0188,21.0,6,21
0.0025,0.42,0.0586999999999999,0.0157,20.0,6,22
0.0025,0.44,0.0586999999999999,0.0135,18.0,6,23
0.0023,0.44,0.0566,0.0129,22.0,6,0
0.0023,0.45,0.0546,0.0135999999999999,20.0,6,1
0.0024,0.47,0.0552,0.0124,20.0,6,2
0.0023,0.48,0.0481,0.0118,21.0,6,3
0.0025,0.48,0.0444,0.0151,21.0,6,4
0.0023,0.49,0.0339,0.0189,22.0,6,5
0.0023,0.47,0.0379,0.018,17.0,6,6
0.0024,0.51,0.0411,0.0184,21.0,6,7
0.0025,0.5,0.0447,0.0191,22.0,6,8
0.0026,0.52,0.0491,0.0214,28.0,6,9
0.0029,0.66,0.07,0.018,27.0,6,10
0.0027999999999999,0.56,0.0762,0.0144,23.0,6,11
0.0027,0.47,0.0793,0.0122,19.0,6,12
0.0024,0.41,0.0759,0.0112,16.0,6,13
0.0023,0.4,0.0764,0.0114,15.0,6,14
0.0022,0.41,0.0728,0.012,19.0,6,15
0.0022,0.43,0.0644,0.0133,19.0,6,16
0.0021,0.44,0.0634,0.0133,17.0,6,17
0.0022,0.45,0.0593999999999999,0.0116,19.0,6,18
0.0021,0.42,0.051,0.0114,22.0,6,19
0.0019,0.44,0.0391,0.0083,17.0,6,20
0.002,0.46,0.0357,0.008,11.0,6,21
0.0019,0.48,0.0342,0.0075,8.0,6,22
0.0019,0.51,0.0286999999999999,0.0089,8.0,6,23
0.0018,0.51,0.0206,0.0107,6.0,6,0
0.0019,0.47,0.0248,0.0069,3.0,6,1
0.0019,0.4,0.0307,0.0038,6.0,6,2
0.0019,0.39,0.0331,0.0034,5.0,6,3
0.0019,0.39,0.034,0.0034,6.0,6,4
0.0018,0.38,0.0347,0.0031,5.0,6,5
0.0019,0.39,0.0317,0.0043,4.0,6,6
0.0019,0.37,0.0351,0.0038999999999999,1.0,6,7
0.0018,0.41,0.0459,0.0041,3.0,6,8
0.0018,0.44,0.049,0.0059,8.0,6,9
0.0018,0.47,0.046,0.0063,9.0,6,10
0.0018,0.45,0.048,0.0067,15.0,6,11
0.0019,0.45,0.0489,0.0068,17.0,6,12
0.0019,0.45,0.051,0.007,21.0,6,13
0.0019,0.46,0.0501,0.0084,22.0,6,14
0.0019,0.46,0.0514,0.0087,19.0,6,15
0.0019,0.47,0.0502,0.0094,24.0,6,16
0.0021,0.48,0.0498,0.0101,17.0,6,17
0.0019,0.47,0.0488,0.0094,21.0,6,18
0.0019,0.46,0.0454,0.0085,20.0,6,19
0.0019,0.48,0.0413,0.0111,20.0,6,20
0.002,0.48,0.0381,0.0118,22.0,6,21
0.002,0.47,0.0362,0.0122,19.0,6,22
0.002,0.43,0.0392,0.0074,20.0,6,23
0.0019,0.45,0.0362,0.0074,18.0,6,0
0.0024,0.34,0.0449,0.0186,11.0,6,1
0.0024,0.36,0.0555,0.0116,13.0,6,2
0.0024,0.33,0.0613,0.0094,18.0,6,3
0.0023,0.3,0.0583,0.0102,17.0,6,4
0.0024,0.23,0.0572,0.0115,20.0,6,5
0.0025,0.35,0.0446,0.0216,15.0,6,6
0.0023,0.38,0.0361,0.0262,17.0,6,7
0.0024,0.33,0.0408,0.0192,14.0,6,8
0.0022,0.33,0.031,0.0282999999999999,18.0,6,9
0.0025,0.34,0.0397,0.0185,15.0,6,10
0.0025,0.52,0.0417,0.0168,19.0,6,11
0.0023,0.36,0.0439,0.0184,17.0,6,12
0.0022,0.33,0.0447,0.0169,20.0,6,13
0.0024,0.37,0.0467,0.0147,15.0,6,14
0.0026,0.41,0.0436,0.0167,13.0,6,15
0.0025,0.28,0.0438,0.0171,8.0,6,16
0.0026,0.3,0.0431,0.0208,8.0,6,17
0.0027,0.37,0.0432,0.028,8.0,6,18
0.0027999999999999,0.46,0.0536999999999999,0.0177,12.0,6,19
0.0027999999999999,0.39,0.0545,0.0178,11.0,6,20
0.0024,0.43,0.0518,0.0175,13.0,6,21
0.0022,0.34,0.0467,0.0173,13.0,6,22
0.0023,0.3,0.0434,0.0145,11.0,6,23
0.0025,0.35,0.0438,0.0145999999999999,9.0,6,0
0.0025,0.37,0.0454,0.0119,11.0,6,1
0.0025,0.3,0.0529,0.0076,10.0,6,2
0.0022,0.31,0.0487,0.0091,11.0,6,3
0.0024,0.37,0.0484,0.0097,10.0,6,4
0.0025,0.3,0.0478,0.011,13.0,6,5
0.0024,0.38,0.0407,0.0178,11.0,6,6
0.0026,0.43,0.0358,0.0239,14.0,6,7
0.0025,0.4,0.0405,0.0195,13.0,6,8
0.0025,0.42,0.0428,0.0198,13.0,6,9
0.0024,0.36,0.0499,0.0177,10.0,6,10
0.0026,0.41,0.0528,0.0126,16.0,6,11
0.0019,0.3,0.0512,0.0123,7.0,6,12
0.0023,0.38,0.0489,0.0119,13.0,6,13
0.0025,0.34,0.051,0.0122,10.0,6,14
0.0024,0.35,0.0534,0.0143,11.0,6,15
0.0024,0.34,0.0526,0.0188,9.0,6,16
0.003,0.41,0.0608,0.0155,10.0,6,17
0.0031,0.36,0.0627,0.0171,13.0,6,18
0.0027,0.44,0.0628,0.0176,12.0,6,19
0.0027999999999999,0.47,0.0621,0.0175,9.0,6,20
0.0025,0.4,0.057,0.0188,12.0,6,21
0.0027,0.53,0.0412,0.0345,12.0,6,22
0.0022,0.42,0.0288,0.0368,15.0,6,23
0.0022,0.36,0.031,0.0213,13.0,6,0
0.0018,0.29,0.0348,0.0155,13.0,6,1
0.0023,0.24,0.0363,0.0125,11.0,6,2
0.0023,0.34,0.0274,0.017,16.0,6,3
0.002,0.4,0.0271,0.0145,12.0,6,4
0.0024,0.33,0.0187,0.0184,12.0,6,5
0.0025,0.42,0.0147,0.0225,11.0,6,6
0.0023,0.39,0.0131,0.0253,14.0,6,7
0.0024,0.45,0.017,0.024,11.0,6,8
0.0024,0.36,0.0225,0.0236,12.0,6,9
0.0022,0.45,0.0252,0.0248,10.0,6,10
0.0023,0.43,0.0363,0.0172,14.0,6,11
0.0026,0.41,0.0386,0.0199,5.0,6,14
0.003,0.35,0.035,0.0383,8.0,6,15
0.0029,0.44,0.035,0.0323,6.0,6,16
0.0024,0.33,0.0354,0.029,14.0,6,17
0.0025,0.41,0.0311,0.0331,3.0,6,18
0.0024,0.49,0.0311,0.0317,7.0,6,19
0.0019,0.28,0.0379,0.0196,3.0,6,20
0.0021,0.31,0.0381,0.0198,7.0,6,21
0.0022,0.38,0.0318,0.0245,5.0,6,22
0.0021,0.35,0.0315,0.0231,6.0,6,23
0.0022,0.33,0.0326,0.0183,6.0,6,0
0.0021,0.31,0.0336,0.0152,10.0,6,1
0.0018,0.24,0.0334,0.0133,6.0,6,2
0.0022,0.22,0.0337,0.0121,8.0,6,3
0.002,0.31,0.0307,0.0142,7.0,6,4
0.0019,0.26,0.0224,0.02,7.0,6,5
0.0022,0.49,0.0115,0.0301,13.0,6,6
0.0024,0.47,0.0126,0.0315,12.0,6,7
0.0021,0.44,0.0205,0.0304,10.0,6,8
0.0024,0.38,0.0219,0.0333,11.0,6,9
0.0025,0.45,0.0294,0.0262,10.0,6,10
0.0025,0.33,0.0311,0.0261,16.0,6,11
0.0024,0.47,0.0347,0.0315,7.0,6,12
0.0026,0.35,0.0469,0.0211,9.0,6,13
0.0026,0.45,0.052,0.0257,12.0,6,14
0.0027,0.4,0.0613999999999999,0.0271,18.0,6,15
0.0029,0.33,0.0558999999999999,0.0387,15.0,6,16
0.0027999999999999,0.37,0.0484,0.0307,15.0,6,17
0.0029,0.55,0.0446,0.0326,15.0,6,18
0.0025,0.49,0.0395,0.0335,15.0,6,19
0.0024,0.37,0.0291,0.0337,7.0,6,20
0.0024,0.53,0.0232,0.0351,13.0,6,21
0.0023,0.59,0.0306,0.028,12.0,6,22
0.0027999999999999,0.54,0.0262,0.0299,14.0,6,23
0.0026,0.63,0.0203,0.0348,14.0,6,0
0.0027,0.5,0.0181,0.0341,16.0,6,1
0.0023,0.41,0.0221,0.0268,16.0,6,2
0.0025,0.5,0.0213,0.0249,20.0,6,3
0.0027,0.4,0.0178,0.0275,15.0,6,4
0.0025,0.37,0.0113,0.0331,18.0,6,5
0.0027999999999999,0.58,0.0081,0.0383,16.0,6,6
0.0026,0.55,0.0091,0.039,18.0,6,7
0.0027999999999999,0.67,0.0095,0.0506,20.0,6,8
0.0031,0.63,0.0135,0.0456,23.0,6,9
0.0031,0.52,0.0241,0.0488,24.0,6,10
0.0037,0.71,0.0432,0.0459,31.0,6,11
0.0037,0.67,0.0566,0.0543999999999999,31.0,6,12
0.0038999999999999,0.64,0.0692,0.0568,30.0,6,13
0.0036,0.63,0.0866,0.0526999999999999,31.0,6,14
0.0037,0.68,0.0811,0.0643,35.0,6,15
0.0038999999999999,0.56,0.0957,0.0562,34.0,6,16
0.0036,0.47,0.0817,0.044,36.0,6,17
0.003,0.58,0.0623,0.0476,27.0,6,18
0.0029,0.58,0.0382,0.0583,26.0,6,19
0.0029,0.51,0.0364,0.0501,22.0,6,20
0.0027,0.82,0.0317,0.0454,22.0,6,21
0.0027,0.61,0.0271999999999999,0.043,22.0,6,22
0.0025,0.58,0.0249,0.0376,24.0,6,23
0.0023,0.67,0.0151,0.0448,22.0,6,0
0.0027,0.55,0.0186,0.0368,22.0,6,1
0.0023,0.36,0.0245,0.028,19.0,6,2
0.0022,0.32,0.026,0.0248,17.0,6,3
0.0026,0.42,0.0196,0.0288,16.0,6,4
0.0024,0.59,0.0126,0.0329,20.0,6,5
0.0026,0.49,0.0058,0.0395,19.0,6,6
0.0027999999999999,0.51,0.0081,0.04,25.0,6,7
0.0029,0.52,0.012,0.0362,25.0,6,8
0.0029,0.85,0.0242,0.0382,30.0,6,9
0.0034,0.57,0.0461,0.0412,39.0,6,10
0.0034,0.47,0.0679,0.0396,45.0,6,11
0.0035,0.56,0.0865,0.0347,33.0,6,12
0.0034,0.53,0.1092,0.0271,33.0,6,13
0.0031,0.49,0.1048,0.0365,40.0,6,14
0.0033,0.54,0.103,0.0303,36.0,6,15
0.0029,0.52,0.09,0.0324,27.0,6,16
0.0033,0.44,0.082,0.0419,29.0,6,17
0.0036,0.7,0.1202,0.0337,40.0,6,18
0.0031,0.68,0.1221,0.0281,34.0,6,19
0.0032,0.79,0.1087,0.0271,33.0,6,20
0.0029,0.44,0.0891,0.024,34.0,6,21
0.0033,0.51,0.0415,0.0288,25.0,6,22
0.0036,0.49,0.0389,0.028,20.0,6,23
0.0035,0.4,0.0402,0.0274,17.0,6,0
0.0032,0.48,0.0386,0.0282999999999999,20.0,6,1
0.003,0.39,0.0358,0.0263,17.0,6,2
0.0026,0.34,0.0295,0.0259,19.0,6,3
0.0027,0.39,0.0273,0.026,17.0,6,4
0.0032,0.43,0.0245,0.0267,19.0,6,5
0.0029,0.54,0.0306,0.026,16.0,6,6
0.0027,0.68,0.017,0.0424,20.0,6,7
0.0032,0.65,0.0194,0.0404,16.0,6,8
0.0032,0.46,0.026,0.0407,19.0,6,9
0.0027999999999999,0.43,0.0347,0.0359,17.0,6,10
0.0035,0.55,0.0417,0.0388,26.0,6,11
0.0032,0.48,0.0459,0.048,21.0,6,12
0.0035,0.54,0.0634,0.0445,25.0,6,13
0.0033,0.52,0.0721,0.0392,25.0,6,14
0.0035,0.56,0.0713,0.0565,27.0,6,15
0.0033,0.46,0.0826,0.0444,29.0,6,16
0.0031,0.49,0.0806,0.0485,32.0,6,17
0.0031,0.59,0.0676,0.0645,27.0,6,18
0.0031,0.46,0.0713,0.0485,31.0,6,19
0.0031,0.44,0.059,0.0371,23.0,6,20
0.0029,0.69,0.057,0.0308,23.0,6,21
0.0029,0.46,0.0479,0.0313,23.0,6,22
0.0026,0.4,0.0471,0.025,22.0,6,23
0.0025,0.32,0.052,0.0187,17.0,6,0
0.0025,0.4,0.0556999999999999,0.0166,21.0,6,1
0.0025,0.45,0.0495,0.0178,18.0,6,2
0.0024,0.34,0.05,0.0135,22.0,6,3
0.0025,0.33,0.0545,0.0115,18.0,6,4
0.0023,0.3,0.051,0.0133,21.0,6,5
0.0022,0.28,0.0436,0.0213,18.0,6,6
0.0025,0.49,0.0355,0.0045,20.0,6,7
0.0041,0.88,0.1087,0.0366,34.0,6,15
0.0044,0.62,0.107,0.0409,35.0,6,16
0.0047,0.72,0.103,0.0436,44.0,6,17
0.0043,0.64,0.0838,0.0608,40.0,6,18
0.0042,0.53,0.0897,0.0427,41.0,6,19
0.0035,0.41,0.0809,0.028,29.0,6,20
0.0029,0.53,0.0662,0.0284,27.0,6,21
0.0031,0.53,0.0561,0.0284,30.0,6,22
0.0026,0.39,0.052,0.0257,35.0,6,23
0.0031,0.48,0.0514,0.0202,33.0,6,0
0.0027999999999999,0.5,0.0663,0.0163,41.0,6,1
0.0027,0.43,0.081,0.0126,44.0,6,2
0.0026,0.53,0.0839,0.0101,49.0,6,3
0.0023,0.54,0.083,0.0121,46.0,6,4
0.0027,0.45,0.0778,0.0184,43.0,6,5
0.0027,0.59,0.0603999999999999,0.0415,39.0,6,6
0.003,0.6,0.0455,0.0566,44.0,6,7
0.0025,0.67,0.0578999999999999,0.0361,52.0,6,8
0.0024,0.63,0.053,0.0493,56.0,6,9
0.0029,0.71,0.0596,0.0476,50.0,6,10
0.003,0.57,0.0652,0.047,51.0,6,11
0.0032,0.58,0.077,0.0427,45.0,6,12
0.0037,0.67,0.0996,0.0453,46.0,6,13
0.0035,0.5,0.1223,0.0368,48.0,6,14
0.0034,0.62,0.1215,0.0514,55.0,6,15
0.0036,0.54,0.1114,0.0477,50.0,6,16
0.0041,0.74,0.1027,0.0442,45.0,6,17
0.004,0.55,0.0736,0.0487,30.0,6,18
0.0038,0.48,0.0648,0.0482,25.0,6,19
0.0029,0.45,0.0693,0.0347,9.0,6,20
0.0035,0.41,0.0608999999999999,0.0286999999999999,15.0,6,21
0.0043,0.36,0.0571,0.0233,12.0,6,22
0.0042,0.37,0.0454,0.0305,15.0,6,23
0.0035,0.48,0.0458,0.0266,10.0,6,0
0.0031,0.37,0.0366,0.0286999999999999,13.0,6,1
0.0027,0.39,0.0363,0.0246,11.0,6,2
0.0027,0.35,0.036,0.0218,10.0,6,3
0.0031,0.38,0.0259,0.0269,12.0,6,4
0.0027999999999999,0.38,0.0181,0.0333,17.0,6,5
0.0029,0.6,0.0116,0.0413,12.0,6,6
0.0033,0.52,0.0312,0.0312,18.0,6,7
0.0034,0.39,0.0422,0.0276,15.0,6,8
0.0026,0.59,0.0375,0.0379,18.0,6,9
0.0033,0.48,0.031,0.0469,22.0,6,10
0.0036,0.57,0.0465,0.0445,22.0,6,11
0.0031,0.67,0.0637,0.0365,22.0,6,12
0.0036,0.45,0.0825,0.0378,21.0,6,13
0.0038,0.47,0.0957,0.0401,21.0,6,14
0.0035,0.59,0.117,0.0402,24.0,6,15
0.0047,0.58,0.1295,0.0417,35.0,6,16
0.0045,0.4,0.095,0.0566,43.0,6,17
0.0043,0.57,0.0767,0.039,27.0,6,18
0.0029,0.6,0.0613,0.0363,22.0,6,19
0.0027,0.38,0.048,0.0279,8.0,6,20
0.0027,0.44,0.0385,0.0328,12.0,6,21
0.0026,0.49,0.0238,0.044,13.0,6,22
0.0029,0.49,0.0195,0.0429,16.0,6,23
0.0025,0.4,0.0289,0.0341,15.0,6,0
0.0025,0.36,0.035,0.0243,16.0,6,1
0.0026,0.3,0.0367,0.019,14.0,6,2
0.0027,0.32,0.0385,0.0154,13.0,6,3
0.0026,0.38,0.028,0.0241,14.0,6,4
0.0027,0.37,0.0208,0.0295,17.0,6,5
0.0029,0.47,0.0114,0.0414,16.0,6,6
0.0027999999999999,0.44,0.0119,0.0378,19.0,6,7
0.0029,0.55,0.011,0.0466,19.0,6,8
0.0032,0.67,0.0195,0.045,23.0,6,9
0.0031,0.47,0.0269,0.053,20.0,6,10
0.0034,0.35,0.0522,0.0384,25.0,6,11
0.0047,0.5,0.0653,0.0372,26.0,6,12
0.0048,0.39,0.073,0.0361,18.0,6,13
0.0042,0.35,0.0864,0.0369,17.0,6,14
0.005,0.38,0.1109,0.032,21.0,6,15
0.0049,0.5,0.1019,0.037,32.0,6,16
0.0042,0.51,0.0752,0.0341,30.0,6,17
0.0038,0.42,0.0471,0.0573,21.0,6,18
0.0041,0.3,0.0369,0.0563999999999999,26.0,6,19
0.0037,0.46,0.0336,0.044,16.0,6,20
0.0033,0.43,0.0263,0.04,7.0,6,21
0.0031,0.42,0.0193,0.0433,11.0,6,22
0.0027,0.51,0.0125,0.0505,16.0,6,23
0.0027999999999999,0.5,0.0151,0.0424,16.0,6,0
0.0027999999999999,0.5,0.0103,0.0409,16.0,6,1
0.0027999999999999,0.41,0.0133,0.035,15.0,6,2
0.0026,0.35,0.0153,0.0313,20.0,6,3
0.0029,0.48,0.0133,0.0291,15.0,6,4
0.0026,0.35,0.0079,0.0336,17.0,6,5
0.003,0.5,0.0060999999999999,0.0417,16.0,6,6
0.0032,0.64,0.0065,0.0438,19.0,6,7
0.0035,0.48,0.0116,0.0432,19.0,6,8
0.004,0.46,0.0171,0.0443,24.0,6,9
0.0053,0.46,0.0319,0.0325,20.0,6,10
0.0064,0.33,0.0396,0.0361,24.0,6,11
0.0086,0.47,0.053,0.0402,24.0,6,12
0.0081,0.55,0.0853,0.0411,26.0,6,13
0.0069,0.47,0.0943,0.047,27.0,6,14
0.0060999999999999,0.42,0.1204,0.0457,33.0,6,15
0.0055999999999999,0.53,0.1038,0.054,36.0,6,16
0.0074,0.58,0.0807,0.0415,38.0,6,17
0.0065,0.41,0.0713,0.0359,33.0,6,18
0.0048,0.39,0.0481,0.0378,24.0,6,19
0.0041,0.35,0.0405,0.0332,15.0,6,20
0.0042,0.39,0.0304,0.035,22.0,6,21
0.0038999999999999,0.39,0.0266,0.0296,20.0,6,22
0.0035,0.4,0.025,0.0291,24.0,6,23
0.0032,0.36,0.0267,0.0232,20.0,6,0
0.0033,0.32,0.034,0.0145,26.0,6,1
0.0027,0.26,0.0356,0.01,24.0,6,2
0.0034,0.25,0.0297,0.0119,28.0,6,3
0.0029,0.26,0.0228,0.0148,23.0,6,4
0.0027999999999999,0.31,0.0157,0.0168,28.0,6,5
0.0029,0.39,0.0077999999999999,0.0241,29.0,6,6
0.0031,0.38,0.0059,0.0271999999999999,32.0,6,7
0.0029,0.39,0.0053,0.0303,29.0,6,8
0.0032,0.29,0.0112,0.0285,24.0,6,9
0.0033,0.36,0.0198,0.0221,23.0,6,10
0.0036,0.32,0.0263,0.0267,26.0,6,11
0.0033,0.31,0.0284,0.0274,22.0,6,12
0.0038,0.35,0.0246,0.023,18.0,6,13
0.0032,0.43,0.0275,0.0244,20.0,6,14
0.0033,0.36,0.0394,0.0165,24.0,6,15
0.0029,0.33,0.0419,0.0174,15.0,6,16
0.0029,0.28,0.0438,0.0195,14.0,6,17
0.0033,0.34,0.0353,0.0218,15.0,6,18
0.0027999999999999,0.28,0.0366,0.0173,16.0,6,19
0.0024,0.32,0.0361,0.0166,6.0,6,20
0.0032,0.36,0.032,0.0175,14.0,6,21
0.0035,0.35,0.0371,0.0174,15.0,6,22
0.0038,0.32,0.038,0.02,11.0,6,23
0.0036,0.36,0.0406,0.0186,14.0,6,0
0.0033,0.31,0.0416,0.0153,14.0,6,1
0.0032,0.33,0.0394,0.0129,14.0,6,2
0.0032,0.34,0.0384,0.0115,17.0,6,3
0.0032,0.28,0.0387,0.0092,15.0,6,4
0.0029,0.33,0.0316,0.0138999999999999,16.0,6,5
0.0029,0.31,0.0301,0.0161,14.0,6,6
0.0027999999999999,0.42,0.0356,0.0178,16.0,6,7
0.0025,0.49,0.0514,0.0135,15.0,6,8
0.0026,0.34,0.0542,0.0109,14.0,6,9
0.0031,0.36,0.0515,0.0138999999999999,15.0,6,10
0.0024,0.43,0.0542,0.0144,21.0,6,11
0.0025,0.35,0.0526999999999999,0.0147,14.0,6,12
0.0029,0.35,0.0552,0.0124,14.0,6,13
0.0032,0.32,0.0546999999999999,0.0166,10.0,6,14
0.0027999999999999,0.31,0.0561,0.0163,15.0,6,15
0.0031,0.3,0.0573999999999999,0.0176,13.0,6,16
0.0029,0.43,0.0622,0.0189,11.0,6,17
0.0036,0.4,0.0608999999999999,0.019,15.0,6,18
0.0037,0.35,0.0632,0.0189,17.0,6,19
0.0031,0.39,0.057,0.0237,7.0,6,20
0.0027,0.33,0.0503,0.027,12.0,6,21
0.0027,0.45,0.0475,0.0282999999999999,10.0,6,22
0.003,0.34,0.0479,0.0274,13.0,6,23
0.0027999999999999,0.32,0.0525,0.0222,11.0,6,0
0.0034,0.3,0.0578,0.0142,10.0,6,1
0.0027999999999999,0.26,0.0545,0.0148999999999999,10.0,6,2
0.0033,0.32,0.0525,0.0169,13.0,6,3
0.0031,0.3,0.0481,0.0183,11.0,6,4
0.0027999999999999,0.33,0.0301,0.0325,13.0,6,5
0.0031,0.39,0.0105,0.0503,12.0,6,6
0.0027999999999999,0.58,0.0121,0.0473,17.0,6,7
0.0031,0.42,0.0148,0.043,18.0,6,8
0.0036,0.64,0.0221,0.049,25.0,6,9
0.0033,0.41,0.0314,0.0493,19.0,6,10
0.0037,0.56,0.0468,0.0421,19.0,6,11
0.004,0.4,0.0616,0.037,21.0,6,12
0.0041,0.36,0.0819,0.0332,22.0,6,13
0.0038,0.46,0.0727,0.03,13.0,6,14
0.0038,0.43,0.0798,0.0294,14.0,6,15
0.0033,0.4,0.0677,0.0286999999999999,11.0,6,16
0.0036,0.36,0.0553999999999999,0.0359,15.0,6,17
0.0038,0.48,0.0456,0.0452,11.0,6,18
0.0032,0.44,0.0455,0.0369,9.0,6,19
0.0036,0.35,0.0452,0.0342,3.0,6,20
0.0042,0.44,0.044,0.0298,10.0,6,21
0.0043,0.38,0.0479,0.0225,7.0,6,22
0.0034,0.3,0.0347,0.0322,13.0,6,23
0.0034,0.34,0.0419,0.0229,11.0,6,0
0.0036,0.24,0.0464,0.0168,12.0,6,1
0.0035,0.23,0.0475,0.0129,10.0,6,2
0.0032,0.3,0.042,0.0147,13.0,6,3
0.0033,0.28,0.0315,0.0203,10.0,6,4
0.003,0.31,0.0172,0.0306,14.0,6,5
0.0027999999999999,0.35,0.0096,0.0409,12.0,6,6
0.0034,0.54,0.0074,0.0471,14.0,6,7
0.0031,0.48,0.0145999999999999,0.0389,15.0,6,8
0.003,0.61,0.0143,0.0464,19.0,6,9
0.0033,0.48,0.0244,0.048,18.0,6,10
0.0033,0.59,0.0353,0.0478,19.0,6,11
0.0038999999999999,0.5,0.0566,0.0429,22.0,6,12
0.0042,0.47,0.0816,0.0507,24.0,6,13
0.0041,0.38,0.1121,0.0492,27.0,6,14
0.0042,0.41,0.0963,0.045,29.0,6,15
0.0046,0.47,0.0866,0.0453,23.0,6,16
0.0043,0.49,0.07,0.0465,24.0,6,17
0.0038999999999999,0.5,0.0568,0.0437,21.0,6,18
0.0037,0.37,0.0509,0.0453,18.0,6,19
0.0035,0.49,0.0451,0.0397,7.0,6,20
0.0032,0.32,0.0351,0.0366,13.0,6,21
0.0031,0.4,0.0346,0.0293,13.0,6,22
0.0027999999999999,0.34,0.0339,0.0268,18.0,6,23
0.0029,0.33,0.0327,0.0257,13.0,6,0
0.0029,0.33,0.0295,0.0284,15.0,6,1
0.0029,0.32,0.0296,0.025,14.0,6,2
0.0029,0.37,0.0234,0.0257,17.0,6,3
0.0029,0.41,0.015,0.0288,16.0,6,4
0.0032,0.37,0.0108,0.0312,18.0,6,5
0.003,0.39,0.0065,0.037,16.0,6,6
0.003,0.56,0.0084,0.039,19.0,6,7
0.0032,0.46,0.0116,0.0413,20.0,6,8
0.0038,0.46,0.0157,0.0441,22.0,6,9
0.0038999999999999,0.5,0.0327,0.0413,20.0,6,10
0.0037,0.63,0.0565,0.044,16.0,6,11
0.004,0.63,0.0844,0.0407,24.0,6,12
0.0043,0.52,0.1056,0.0348,29.0,6,13
0.004,0.58,0.1197,0.0372,29.0,6,14
0.0041,0.6,0.1377,0.0472,35.0,6,15
0.004,0.63,0.1381,0.0538,35.0,6,16
0.0043,0.65,0.1351,0.0673,37.0,6,17
0.0045,0.59,0.1136,0.0887,40.0,6,18
0.0045,0.56,0.107,0.0786,47.0,6,19
0.0038,0.49,0.0966,0.0701,40.0,6,20
0.0035,0.5,0.0946,0.0458,39.0,6,21
0.0042,0.4,0.0754,0.0328,33.0,6,22
0.0036,0.44,0.0677,0.0314,30.0,6,23
0.0036,0.57,0.0568999999999999,0.0355,30.0,6,0
0.0037,0.44,0.0556,0.0348,30.0,6,1
